date, pm25, pm10, o3, no2, so2, co
2018/8/19, 50, 38, 44, 10, 18, 1
2018/8/20, 59, 17, 36, 17, 17, 2
2018/8/21, 49, 22, 24, 19, 20, 2
2018/8/22, 51, 17, 16, 12, 20, 2
2018/8/23, 50, 60, 11, 7, 13, 1
2018/8/24, 46, 30, 16, 14, 11, 2
2018/8/25, 57, 32, 17, 14, 14, 3
2018/8/26, 58, 43, 19, 11, 16, 2
2018/8/27, 58, 45, 30, 21, 21, 2
2018/8/28, 64, 65, 47, 32, 22, 3
2018/8/29, 83, 42, 29, 22, 22, 2
2018/8/30, 88, 42, 20, 16, 18, 2
2018/8/31, 58, 31, 28, 17, 17, 2
2018/9/1, 65, 25, 27, 19, 12, 2
2018/9/2, 61, 21, 44, 14, 15, 3
2018/9/3, 57, 25, 27, 22, 19, 2
2018/9/4, 59, 22, 19, 9, 9, 1
2018/9/5, 50, 28, 47, 21, 14, 3
2018/9/6, 70, 32, 43, 30, 17, 4
2018/9/7, 82, 25, 14, 16, 10, 1
2018/9/8, 67, 20, 39, 30, 8, 2
2018/9/9, 55, 22, 15, 20, 10, 2
2018/9/10, 59, 15, 33, 24, 7, 2
2018/9/11, 37, 14, 38, 28, 10, 1
2018/9/12, 41, 18, 28, 27, 7, 2
2018/9/13, 55, 25, 31, 28, 7, 3
2018/9/14, 63, 19, 25, 27, 7, 3
2018/9/15, 56, 23, 20, 30, 11, 3
2018/9/16, 60, 26, 36, 19, 17, 5
2018/9/17, 69, 23, 28, 21, 12, 3
2018/9/18, 62, 26, 47, 33, 12, 3
2018/9/19, 73, 20, 42, 34, 15, 3
2018/9/20, 60, 22, 22, 35, 8, 3
2018/9/21, 59, 17, 20, 35, 9, 3
2018/9/22, 46, 23, 33, 26, 10, 2
2018/9/23, 58, 21, 41, 20, 12, 3
2018/9/24, 60, 34, 45, 27, 14, 4
2018/9/25, 80, 25, 33, 31, 8, 3
2018/9/26, 68, 19, 29, 29, 10, 2
2018/9/27, 56, 19, 32, 33, 8, 3
2018/9/28, 50, 20, 41, 33, 12, 3
2018/9/29, 54, 30, 29, 22, 6, 1
2018/9/30, 47, 26, 32, 8, 6, 2
2018/10/1, 30, 59, 39, 21, 7, 3
2018/4/2, 79, 40, 40, 44, 14, 3
2018/4/3, 96, 45, 38, 44, 16, 4
2018/4/4, 111, 42, 36, 34, 16, 3
2018/4/5, 104, 19, 38, 31, 12, 3
2018/4/6, 55, 31, 30, 37, 8, 3
2018/4/7, 72, 35, 38, 17, 5, 4
2018/4/8, 78, 23, 44, 15, 6, 3
2018/4/9, 67, 29, 44, 45, 9, 4
2018/4/10, 76, 40, 52, 42, 9, 3
2018/4/11, 103, 35, 35, 40, 11, 3
2018/4/12, 72, 37, 40, 42, 13, 3
2018/4/13, 84, 21, 43, 23, 5, 2
2018/4/14, 63, 24, 42, 29, 6, 4
2018/4/15, 73, 19, 38, 17, 4, 3
2018/4/16, 49, 55, 38, 23, 4, 2
2018/4/17, 106, 46, 31, 27, 4, 2
2018/4/18, 93, 39, 39, 36, 9, 3
2018/4/19, 87, 40, 47, 42, 8, 3
2018/4/20, 86, 47, 61, 58, 15, 4
2018/4/21, 109, 43, 57, 41, 12, 4
2018/4/22, 109, 42, 61, 28, 11, 4
2018/4/23, 103, 36, 48, 36, 10, 3
2018/4/24, 116, 24, 28, 38, 7, 2
2018/4/25, 65, 18, 40, 24, 4, 2
2018/4/26, 50, 18, 44, 36, 11, 3
2018/4/27, 55, 26, 45, 42, 10, 3
2018/4/28, 73, 40, 75, 41, 12, 4
2018/4/29, 110, 34, 83, 27, 10, 4
2018/4/30, 93, 28, 62, 24, 9, 2
2018/5/1, 84, 42, 60, 41, 13, 3
2018/5/2, 117, 40, 31, 41, 9, 4
2018/5/3, 97, 28, 48, 22, 6, 4
2018/5/4, 65, 22, 54, 17, 7, 3
2018/5/5, 64, 23, 59, 21, 8, 3
2018/5/6, 68, 26, 53, 27, 8, 3
2018/5/7, 75, 23, 29, 33, 4, 3
2018/5/8, 57, 13, 40, 23, 4, 2
2018/5/9, 41, 17, 39, 23, 4, 2
2018/5/10, 52, 17, 38, 29, 5, 2
2018/5/11, 55, 19, 46, 38, 7, 2
2018/5/12, 63, 25, 49, 32, 9, 2
2018/5/13, 70, 20, 33, 24, 5, 3
2018/5/14, 59, 31, 47, 39, 9, 4
2018/5/15, 74, 25, 52, 40, 10, 2
2018/5/16, 80, 34, 53, 40, 14, 3
2018/5/17, 86, 50, 37, 33, 12, 3
2018/5/18, 121, 56, 27, 31, 14, 4
2018/5/19, 130, 16, 38, 13, 4, 2
2018/5/20, 48, 13, 43, 8, 5, 1
2018/5/21, 44, 18, 42, 27, 7, 1
2018/5/22, 57, 21, 44, 33, 11, 2
2018/5/23, 64, 17, 32, 26, 3, 2
2018/5/24, 49, 19, 48, 37, 9, 2
2018/5/25, 54, 31, 54, 47, 13, 3
2018/5/26, 79, 35, 46, 46, 18, 3
2018/5/27, 87, 35, 67, 29, 16, 3
2018/5/28, 89, 26, 44, 39, 14, 2
2018/5/29, 69, 28, 40, 37, 11, 1
2018/5/30, 70, 27, 33, 31, 6, 2
2018/5/31, 69, 34, 28, 39, 8, 3
