date, pm25, pm10, o3, no2, so2, co
2016/11/8, 99, 22, 34, 10, 5, 4
2016/11/9, 68, 21, 30, 12, 5, 2
2016/11/10, 64, 35, 21, 25, 7, 6
2016/11/11, 109, 59, 27, 34, 10, 7
2016/11/12, 137, 52, 40, 32, 7, 5
2016/11/13, 113, 51, 12, 37, 6, 7
2016/11/14, 144, 72, 39, 33, 8, 9
2016/11/15, 169, 55, 35, 15, 7, 6
2016/11/16, 115, 21, 26, 25, 7, 4
2016/11/17, 64, 19, 18, 31, 6, 5
2016/11/18, 75, 55, 35, 33, 6, 8
2016/11/19, 141, 81, 7, 49, 9, 15
2016/11/20, 180, 43, 32, 17, 6, 8
2016/11/21, 122, 34, 27, 25, 6, 7
2016/11/22, 94, 14, 29, 10, 5, 4
2016/11/23, 57, 18, 22, 18, 6, 4
2016/11/24, 85, 42, 23, 24, 10, 8
2016/11/25, 146, 42, 14, 33, 8, 7
2016/11/26, 139, 30, 18, 28, 6, 7
2016/11/27, 106, 85, 22, 42, 21, 13
2016/11/28, 178, 72, 31, 28, 12, 8
2016/11/29, 139, 30, 20, 30, 7, 6
2016/11/30, 80, 56, 9, 40, 9, 8
2016/12/1, 127, 89, 37, 32, 14, 11
2016/12/2, 178, 43, 31, 27, 8, 6
2016/12/3, 98, 40, 33, 33, 7, 6
2016/12/4, 87, 72, 24, 46, 11, 10
2016/12/5, 153, 103, 30, 49, 12, 12
2016/12/6, 185, 51, 26, 24, 8, 7
2016/12/7, 120, 88, 22, 48, 15, 10
2016/12/8, 176, 101, 47, 62, 12, 12
2016/12/9, 187, 76, 37, 35, 11, 10
2016/12/10, 161, 29, 27, 18, 7, 5
2016/12/11, 72, 25, 28, 19, 7, 5
2016/12/12, 67, 47, 16, 35, 6, 8
2016/12/13, 100, 39, 22, 26, 5, 7
2016/12/14, 110, 32, 26, 12, 4, 3
2016/12/15, 78, 56, 24, 24, 12, 8
2016/12/16, 152, 97, 30, 35, 17, 13
2016/12/17, 206, 88, 32, 43, 11, 12
2016/12/18, 186, 54, 21, 39, 7, 9
2016/12/19, 109, 72, 10, 46, 7, 13
2016/12/20, 155, 47, 28, 26, 5, 7
2016/12/21, 127, 34, 21, 28, 4, 8
2016/12/22, 102, 66, 23, 24, 6, 11
2016/12/23, 167, 98, 24, 30, 11, 15
2016/12/24, 209, 33, 24, 21, 5, 6
2016/12/25, 89, 23, 20, 28, 5, 6
2016/12/26, 73, 19, 26, 25, 4, 8
2016/12/27, 71, 36, 26, 15, 5, 7
2016/12/28, 105, 38, 17, 25, 8, 7
2016/12/29, 122, 54, 30, 23, 8, 8
2016/12/30, 151, 51, 17, 35, 7, 9
2016/12/31, 133, 53, 12, 43, 8, 10
2017/1/1, 126, 46, 24, 36, 8, 7
2017/1/2, 114, 63, 27, 33, 8, 10
2016/7/2, 81, 34, 27, 17, 4, 7
2016/7/3, 62, 58, 44, 18, 4, 7
2016/7/4, 103, 54, 71, 16, 4, 6
2016/7/5, 99, 34, 64, 16, 3, 5
2016/7/6, 70, 50, 35, 19, 4, 4
2016/7/7, 64, 28, 18, 8, 3, 4
2016/7/8, 46, 25, 18, 8, 3, 4
2016/7/9, 43, 26, 20, 8, 3, 4
2016/7/10, 40, 29, 21, 9, 3, 4
2016/7/11, 61, 33, 24, 15, 2, 4
2016/7/12, 66, 58, 92, 16, 3, 6
2016/7/13, 116, 70, 103, 26, 4, 8
2016/7/14, 129, 61, 18, 39, 4, 10
2016/7/15, 115, 63, 95, 27, 4, 8
2016/7/16, 124, 58, 67, 18, 3, 9
2016/7/17, 133, 78, 74, 17, 3, 8
2016/7/18, 147, 42, 59, 12, 3, 5
2016/7/19, 88, 42, 73, 13, 3, 4
2016/7/20, 89, 62, 98, 14, 4, 5
2016/7/21, 98, 63, 113, 20, 5, 6
2016/7/22, 112, 58, 115, 18, 5, 6
2016/7/23, 115, 53, 96, 14, 5, 6
2016/7/24, 105, 52, 85, 11, 3, 5
2016/7/25, 113, 34, 67, 9, 3, 4
2016/7/26, 71, 48, 116, 13, 4, 6
2016/7/27, 99, 59, 92, 20, 4, 7
2016/7/28, 120, 67, 94, 31, 4, 8
2016/7/29, 145, 74, 107, 19, 3, 7
2016/7/30, 153, 43, 51, 9, 2, 3
2016/7/31, 106, 22, 29, 8, 2, 2
2016/8/1, 52, 22, 25, 7, 3, 4
2016/8/2, 47, 32, 43, 9, 3, 4
2016/8/3, 62, 24, 22, 16, 3, 5
2016/8/4, 63, 35, 38, 27, 3, 6
2016/8/5, 84, 26, 31, 12, 3, 4
2016/8/6, 70, 22, 32, 7, 3, 4
2016/8/7, 59, 16, 32, 6, 2, 4
2016/8/8, 44, 15, 26, 7, 3, 4
2016/8/9, 43, 20, 20, 7, 3, 3
2016/8/10, 45, 16, 24, 6, 2, 4
2016/8/11, 44, 21, 23, 6, 4, 5
2016/8/12, 60, 21, 22, 6, 3, 4
2016/8/13, 50, 21, 27, 6, 3, 5
2016/8/14, 52, 35, 45, 8, 3, 4
2016/8/15, 70, 26, 43, 7, 3, 5
2016/8/16, 58, 25, 38, 8, 6, 5
2016/8/17, 64, 27, 35, 10, 3, 5
2016/8/18, 67, 34, 40, 10, 4, 5
2016/8/19, 60, 33, 58, 11, 4, 5
2016/8/20, 66, 41, 70, 14, 4, 6
2016/8/21, 81, 33, 34, 9, 5, 5
2016/8/22, 76, 29, 52, 9, 4, 6
2016/8/23, 68, 31, 59, 11, 5, 6
2016/8/24, 70, 31, 63, 10, 5, 7
2016/8/25, 67, 31, 50, 10, 5, 6
2016/8/26, 80, 32, 43, 7, 4, 6
2016/8/27, 65, 35, 45, 9, 5, 5
2016/8/28, 64, 46, 76, 9, 7, 7
2016/8/29, 83, 41, 65, 14, 6, 7
2016/8/30, 85, 49, 68, 19, 7, 7
2016/8/31, 98, 57, 96, 24, 7, 7
2016/9/1, 113, 70, 96, 19, 6, 8
2016/9/2, 149, 71, 112, 20, 7, 9
2016/9/3, 155, 64, 82, 15, 6, 8
2016/9/4, 139, 40, 51, 9, 4, 6
2016/9/5, 104, 36, 48, 14, 5, 7
2016/9/6, 87, 47, 44, 22, 7, 7
2016/9/7, 112, 35, 39, 23, 4, 7
2016/9/8, 109, 62, 84, 33, 5, 9
2016/9/9, 153, 64, 83, 29, 5, 7
2016/9/10, 140, 54, 57, 18, 5, 7
2016/9/11, 140, 49, 41, 23, 5, 7
2016/9/12, 132, 42, 52, 15, 4, 5
2016/9/13, 95, 37, 53, 13, 4, 6
2016/9/14, 81, 25, 31, 17, 4, 5
2016/9/15, 55, 10, 27, 10, 4, 5
2016/9/16, 34, 13, 16, 8, 3, 4
2016/9/17, 27, 19, 37, 9, 4, 4
2016/9/18, 36, 48, 41, 8, 4, 6
2016/9/19, 78, 38, 37, 10, 5, 5
2016/9/20, 45, 40, 38, 15, 5, 4
2016/9/21, 60, 25, 37, 19, 5, 4
2016/9/22, 37, 26, 40, 20, 5, 4
2016/9/23, 51, 36, 39, 24, 6, 4
2016/9/24, 71, 43, 63, 18, 5, 4
2016/9/25, 88, 44, 60, 19, 5, 4
2016/9/26, 85, 37, 34, 17, 5, 4
