date, pm25, pm10, o3, no2, so2, co
2019/10/29, 33, , 30, 19, 1, 7
2019/10/30, 51, , 25, 25, 1, 7
2019/10/31, 33, , 28, 29, 1, 9
2019/11/1, 53, , 31, 30, 1, 10
2019/11/2, 55, , 39, 32, 1, 12
2019/11/3, 65, , 44, 30, 1, 11
2019/11/4, 67, , 32, 32, 1, 11
2019/11/5, 65, , 34, 32, 1, 11
2019/11/6, 73, , 19, 24, 1, 9
2019/11/7, 70, , 17, 23, 1, 9
2019/11/8, 71, , 24, 22, 1, 9
2019/11/9, 91, , 26, 19, 1, 9
2019/11/10, 96, , 27, 17, 1, 8
2019/11/11, 75, , 28, 30, 1, 12
2019/11/12, 66, , 15, 34, 1, 12
2019/11/13, 65, , 18, 22, 1, 8
2019/11/14, 67, , 26, 11, , 4
2019/11/15, 36, , 25, 13, , 4
2019/11/16, 17, , 19, 14, , 5
2019/11/17, 44, , 31, 23, 1, 9
2019/11/18, 60, , 27, 34, 1, 11
2019/11/19, 74, , 29, 17, , 6
2019/11/20, 44, , 20, 20, 1, 6
2019/11/21, 35, , 22, 19, , 6
2019/11/22, 43, , 22, 20, 1, 7
2019/11/23, 50, , 25, 25, 1, 10
2019/11/24, 64, , 26, 22, 1, 11
2019/11/25, 63, , 26, 19, 1, 8
2019/11/26, 48, , 23, 16, , 5
2019/11/27, 23, , 24, 14, , 4
2019/11/28, 20, , 22, 10, , 5
2019/11/29, 23, , 23, 13, , 6
2019/11/30, 36, , 25, 5, , 3
2019/12/1, 12, , 26, 3, , 3
2019/12/2, 12, , 25, 9, , 4
2019/12/3, 13, , 6, 20, , 9
2019/12/4, 42, , 5, 18, , 7
2019/12/5, 39, , 21, 16, 1, 8
2019/12/6, 30, , 27, 10, 1, 4
2019/12/7, 15, , 27, 8, , 4
2019/12/8, 17, , 29, 10, , 5
2019/12/9, 21, , 20, 14, , 5
2019/12/10, 39, , 14, 17, , 7
2019/12/11, 50, , 17, 12, , 5
2019/12/12, 20, , 14, 12, , 5
2019/12/13, 16, , 16, 13, , 5
2019/12/14, 34, , 31, 12, , 5
2019/12/15, 20, , 28, 15, , 6
2019/12/16, 26, , 15, 19, 1, 8
2019/12/17, 36, 18, 12, 23, 1, 10
2019/12/18, 43, 15, 24, 7, , 3
2019/12/19, 16, 9, 26, 16, , 5
2019/12/20, 21, 12, 11, 20, 1, 9
2019/12/21, 37, 14, 23, 18, 1, 8
2019/12/22, 48, 11, 28, 8, , 4
2019/12/23, 21, 7, 17, 17, 1, 7
2019/12/24, 40, , 21, 14, , 7
2019/12/25, 38, , 25, 3, , 3
2019/12/26, 13, , 21, 13, , 5
2019/12/27, 23, , 15, 21, , 10
2019/12/28, 43, , 4, 19, , 9
2019/12/29, 51, , , 11, , 6
2019/12/30, 38, , , , , 
2019/7/2, 29, , 23, 9, , 3
2019/7/3, 28, , 26, 8, 1, 4
2019/7/4, 30, , 28, 5, , 3
2019/7/5, 33, , 31, 7, , 3
2019/7/6, 36, , 31, 6, 1, 4
2019/7/7, 32, , 26, 4, , 3
2019/7/8, 36, , 22, 6, 1, 3
2019/7/9, 28, , 23, 6, , 4
2019/7/10, 18, , 14, 4, , 3
2019/7/11, 13, , 14, 7, , 4
2019/7/12, 14, , 19, 8, , 4
2019/7/13, 19, , 23, 7, , 4
2019/7/14, 28, , 25, 7, 1, 4
2019/7/15, 22, , 20, 9, , 4
2019/7/16, 23, , 22, 7, , 4
2019/7/17, 15, , 32, 8, , 4
2019/7/18, 22, , 22, 7, 1, 4
2019/7/19, 19, , 21, 5, , 4
2019/7/20, 17, , 27, 6, , 4
2019/7/21, 19, , 31, 6, , 4
2019/7/22, 23, , 34, 11, 1, 5
2019/7/23, 29, , 24, 11, 1, 5
2019/7/24, 28, , 43, 14, 1, 5
2019/7/25, 31, , 36, 14, 1, 5
2019/7/26, 42, , 32, 10, , 5
2019/7/27, 31, , 45, 10, 1, 6
2019/7/28, 31, , 44, 10, 1, 6
2019/7/29, 38, , 27, 7, , 4
2019/7/30, 37, , 28, 9, , 5
2019/7/31, 38, , 35, 10, , 5
2019/8/1, 32, , 18, 6, , 4
2019/8/2, 22, , 18, 7, , 5
2019/8/3, 14, , 22, 8, 1, 6
2019/8/4, 13, , 23, 5, , 5
2019/8/5, 20, , 33, 8, 1, 5
2019/8/6, 38, , 31, 10, , 6
2019/8/7, 37, , 29, 8, , 5
2019/8/8, 28, , 28, 7, , 5
2019/8/9, 20, , 24, 8, , 5
2019/8/10, 15, , 18, 3, 1, 4
2019/8/11, 12, , 26, 5, , 4
2019/8/12, 12, , 28, 13, 1, 5
2019/8/13, 28, , 37, 16, 1, 4
2019/8/14, 39, , 45, 18, 1, 4
2019/8/15, 37, , 44, 18, 1, 6
2019/8/16, 44, , 43, 13, 1, 5
2019/8/17, 48, , 25, 4, , 4
2019/8/18, 24, , 20, 2, , 3
2019/8/19, 14, , 23, 6, , 4
2019/8/20, 17, , 24, 6, , 4
2019/8/21, 14, , 26, 9, 1, 4
2019/8/22, 20, , 25, 8, , 5
2019/8/23, 20, , 34, 10, 1, 5
2019/8/24, 38, , 34, 8, 1, 5
2019/8/25, 25, , 38, 8, 1, 5
2019/8/26, 31, , 35, 12, 1, 5
2019/8/27, 23, , 33, 14, 1, 5
2019/8/28, 22, , 29, 11, 1, 5
2019/8/29, 29, , 23, 6, , 4
2019/8/30, 33, , 29, 10, , 5
2019/8/31, 26, , 30, 10, 1, 6
2019/9/1, 27, , 24, 9, 1, 5
2019/9/2, 18, , 26, 8, , 5
2019/9/3, 23, , 27, 9, , 5
2019/9/4, 18, , 26, 12, 1, 5
2019/9/5, 24, , 24, 8, 1, 4
2019/9/6, 16, , 25, 9, , 5
2019/9/7, 16, , 21, 5, , 4
2019/9/8, 11, , 23, 5, , 4
2019/9/9, 11, , 25, 8, , 5
2019/9/10, 15, , 26, 7, , 4
2019/9/11, 14, , 37, 14, 1, 6
2019/9/12, 19, , 48, 18, 1, 7
2019/9/13, 31, , 43, 22, 1, 8
2019/9/14, 42, , 33, 16, 1, 7
2019/9/15, 38, , 25, 4, , 4
2019/9/16, 15, , 24, 6, , 4
2019/9/17, 13, , 23, 10, 1, 5
2019/9/18, 18, , 20, 9, , 5
2019/9/19, 14, , 28, 12, , 6
